molecule_chembl_id,canonical_smiles,standard_value,standard_units,assay_description
CHEMBL4742077,Cc1cc(-c2c[nH]c(N)n2)ccc1NC(=O)c1cc(Cl)cc(Cl)c1.Cl,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4783543,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)c(Cl)c2)c[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4747268,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)c(F)c2)c[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4752258,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2F)c[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4798402,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2Cl)c[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793986,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Br)cc(Br)c3)cc2F)c[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4780957,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc2F)c[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4788680,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(C(F)(F)F)c(Cl)c3)cc2F)c[nH]1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4746425,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(Cl)c(C(F)(F)F)c3)cc2F)c[nH]1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4761613,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Cl)cc(Cl)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4779525,Cl.Nc1nc(-c2ccc(NC(=O)Nc3ccc(Cl)c(Cl)c3)cc2)c[nH]1,100000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL3326196,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(Br)cc3)cc2)c[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL1084054,Cl.Nc1ncc(-c2ccc(NC(=O)c3cc(F)cc(F)c3)cc2)[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4796269,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)c[nH]1,50000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4784823,Cc1cc(C)cc(C(=O)Nc2ccc(-c3c[nH]c(N)n3)cc2)c1.Cl,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL3326204,Cl.Nc1ncc(-c2ccc(NC(=O)c3cccc(Cl)c3Cl)cc2)[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL3326201,Cl.Nc1ncc(-c2ccc(NC(=O)c3ccc(Cl)cc3Cl)cc2)[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4756590,Cl.Nc1nc(-c2ccc(NC(=O)c3ccccc3)cc2)c[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL3326209,Cl.Nc1ncc(-c2ccc(NC(=O)c3cccc(I)c3)cc2)[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL3326197,Cl.Nc1nc(-c2ccc(NC(=O)c3cccc(Br)c3)cc2)c[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL3326190,Cl.Nc1nc(-c2ccc(NC(=O)c3cccc(F)c3)cc2)c[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL3326199,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)c[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL3326207,Cl.Nc1ncc(-c2ccc(NC(=O)c3ccc(I)cc3)cc2)[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL3326798,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(F)cc3)cc2)c[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL3326208,Cl.Nc1ncc(-c2ccc(NC(=O)c3cc(I)c(I)c(I)c3)cc2)[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL3326193,Cl.Nc1nc(-c2ccc(NC(=O)c3c(F)c(F)c(F)c(F)c3F)cc2)c[nH]1,200000.0,nM,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 3560 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 3785 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 3806 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 3927 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 4025 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 4026 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 4027 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 4052 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 4269 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 4448 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 4456 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 4490 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 4498 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 4795 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 4857 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 4878 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 4957 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 4991 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 5001 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 5197 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 5256 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 5711 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,25000.0,nM,Antibacterial activity against Acinetobacter baumannii 8967 assessed as reduction in microbial growth incubated for 16 hrs by broth microdilution method
CHEMBL1741,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,128.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth after 2 days by broth microdilution method
CHEMBL1741,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,512.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth after 6 days by broth microdilution method
CHEMBL1741,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,512.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii AB5075 assessed as reduction in microbial growth after 9 days by broth microdilution method
CHEMBL3326192,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2)c[nH]1,2.0,ug.mL-1,Potentiation of clarithromycin-induced antibacterial activity against Acinetobacter baumannii AB5075 assessed as fold reduction in clarithromycin MIC at 30 uM by broth microdilution method (Rvb = 512 ug/ml)
CHEMBL3326192,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(Cl)cc(Cl)c3)cc2)c[nH]1,0.25,ug.mL-1,Potentiation of clarithromycin-induced antibacterial activity against Acinetobacter baumannii AB5075 assessed as clarithromycin MIC at 30 uM after 2 to 9 days by broth microdilution method (Rvb = 32 ug/ml)
CHEMBL4796269,Cl.Nc1nc(-c2ccc(NC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)c[nH]1,8.0,ug.mL-1,Potentiation of clarithromycin-induced antibacterial activity against Acinetobacter baumannii AB5075 assessed as clarithromycin MIC at 15 uM incubated for 16 hrs by broth microdilution method (Rvb = 32 ug/ml)
CHEMBL4788680,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(C(F)(F)F)c(Cl)c3)cc2F)c[nH]1,0.25,ug.mL-1,Potentiation of clarithromycin-induced antibacterial activity against Acinetobacter baumannii AB5075 assessed as clarithromycin MIC at 15 uM incubated for 16 hrs by broth microdilution method (Rvb = 32 ug/ml)
CHEMBL4746425,Cl.Nc1nc(-c2ccc(NC(=O)c3ccc(Cl)c(C(F)(F)F)c3)cc2F)c[nH]1,0.25,ug.mL-1,Potentiation of clarithromycin-induced antibacterial activity against Acinetobacter baumannii AB5075 assessed as clarithromycin MIC at 15 uM incubated for 16 hrs by broth microdilution method (Rvb = 32 ug/ml)
CHEMBL4779525,Cl.Nc1nc(-c2ccc(NC(=O)Nc3ccc(Cl)c(Cl)c3)cc2)c[nH]1,0.125,ug.mL-1,Potentiation of clarithromycin-induced antibacterial activity against Acinetobacter baumannii AB5075 assessed as clarithromycin MIC at 15 uM incubated for 16 hrs by broth microdilution method (Rvb = 32 ug/ml)
CHEMBL4793208,Cl.Nc1nc(-c2ccc(NC(=O)Nc3cc(Br)cc(Br)c3)cc2)c[nH]1,0.125,ug.mL-1,Potentiation of clarithromycin-induced antibacterial activity against Acinetobacter baumannii AB5075 assessed as clarithromycin MIC at 15 uM incubated for 16 hrs by broth microdilution method (Rvb = 32 ug/ml)
CHEMBL2338668,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CCl)cc21,64.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4748911,O=C1c2cccc(O)c2C(=O)c2c(O)cc(Cn3ccnc3[N+](=O)[O-])cc21,64.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4746393,O=C1c2cccc(O)c2C(=O)c2c(O)cc(Cn3cnc([N+](=O)[O-])c3)cc21,32.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4797495,Cc1ncc([N+](=O)[O-])n1Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,32.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4779857,O=C1c2cccc(O)c2C(=O)c2c(O)cc(Cn3cncn3)cc21,32.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4778644,O=C1c2cccc(O)c2C(=O)c2c(O)cc(Cn3cnnn3)cc21,16.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4793553,Cc1nnnn1Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,32.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4750804,O=C1c2cccc(O)c2C(=O)c2c(O)cc(Cn3cnc4ccccc43)cc21,32.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4799087,CCc1nc2ccccc2n1Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,64.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4747625,Cc1ccc2c(c1)ncn2Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,64.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4750335,O=C1c2cccc(O)c2C(=O)c2c(O)cc(Cn3cnc4cc([N+](=O)[O-])ccc43)cc21,32.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4789030,O=C1c2cccc(O)c2C(=O)c2c(O)cc(Cn3nnc4ccccc43)cc21,16.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4765198,O=C1c2cccc(O)c2C(=O)c2c(O)cc(Cn3c4ccccc4c4ccccc43)cc21,64.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4760643,Cn1ccnc1SCc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,32.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4799900,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CSc3nnc[nH]3)cc21,64.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4788559,Cn1nnnc1SCc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,64.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4778640,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CSc3nc4ccccc4[nH]3)cc21,16.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL9,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0.5,ug.mL-1,Antibacterial activity against Acinetobacter baumannii assessed as inhibition of bacterial growth after 24 hrs by microbroth dilution method
CHEMBL4754137,CCOC(=O)c1cc(-c2sc(-c3ccc(I)cc3)nc2C)[nH]n1,32.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii ATCC 19606 assessed as growth inhibition after 18 hrs by monochromator plate assay
CHEMBL4754125,COC(=O)c1cc(-c2sc(-c3ccc(I)cc3)nc2C)[nH]n1,32.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii ATCC 19606 assessed as growth inhibition after 18 hrs by monochromator plate assay
CHEMBL4749597,Cc1nc(-c2ccc(I)cc2)sc1-c1cc(C(=O)O)n[nH]1,32.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii ATCC 19606 assessed as growth inhibition after 18 hrs by monochromator plate assay
CHEMBL4764823,Cc1nc(-c2ccc(I)cc2)sc1-c1cc(C(=O)Nc2ccccc2)n[nH]1,,,Antibacterial activity against Acinetobacter baumannii ATCC 19606 assessed as growth inhibition after 18 hrs by monochromator plate assay
CHEMBL4757161,Cc1nc(-c2ccc(I)cc2)sc1-c1cc(C(=O)NC2CCCCC2)n[nH]1,,,Antibacterial activity against Acinetobacter baumannii ATCC 19606 assessed as growth inhibition after 18 hrs by monochromator plate assay
CHEMBL4747207,Cc1nc(-c2ccc(I)cc2)sc1-c1cc(C(=O)NN2CCOCC2)n[nH]1,32.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii ATCC 19606 assessed as growth inhibition after 18 hrs by monochromator plate assay
CHEMBL4777763,CCOC(=O)c1cc(-c2sc(-c3ccc(-c4ccccc4)cc3)nc2C)[nH]n1,32.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii ATCC 19606 assessed as growth inhibition after 18 hrs by monochromator plate assay
CHEMBL4785417,Cc1nc(-c2ccc(-c3ccccc3)cc2)sc1-c1cc(C(=O)Nc2ccccc2)n[nH]1,32.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii ATCC 19606 assessed as growth inhibition after 18 hrs by monochromator plate assay
CHEMBL4755083,Cc1nc(-c2ccc(-c3ccccc3)cc2)sc1-c1cc(C(=O)NC2CCCCC2)n[nH]1,32.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii ATCC 19606 assessed as growth inhibition after 18 hrs by monochromator plate assay
CHEMBL4793444,Cc1cccc(-c2ccc(-c3nc(C)c(-c4cc(C(=O)NC5CCCCC5)n[nH]4)s3)cc2)c1C,,,Antibacterial activity against Acinetobacter baumannii ATCC 19606 assessed as growth inhibition after 18 hrs by monochromator plate assay
CHEMBL4777822,Cc1ccc(-c2ccc(-c3nc(C)c(-c4cc(C(=O)NC5CCCCC5)n[nH]4)s3)cc2)cc1,32.0,ug.mL-1,Antibacterial activity against Acinetobacter baumannii ATCC 19606 assessed as growth inhibition after 18 hrs by monochromator plate assay
CHEMBL4788914,Cc1nc(-c2ccc(-c3cccc4c3OCO4)cc2)sc1-c1cc(C(=O)NC2CCCCC2)n[nH]1,,,Antibacterial activity against Acinetobacter baumannii ATCC 19606 assessed as growth inhibition after 18 hrs by monochromator plate assay
CHEMBL4797617,Cc1nc(-c2ccc(-c3cccc4ccccc34)cc2)sc1-c1cc(C(=O)NC2CCCCC2)n[nH]1,,,Antibacterial activity against Acinetobacter baumannii ATCC 19606 assessed as growth inhibition after 18 hrs by monochromator plate assay
